16.04.12 11:56:59.176 I> Main|6084 --------------------------------------------------
16.04.12 11:57:01.338 I> Main|6084 [Core] Модуль=C:\Windows\system32\RICHED20.DLL Версия=5.31.23.1230 (3.1) Размер=473600 Хеш=102CF6879887BBE846A00C459E6D4ABC
16.04.12 11:57:01.342 I> Main|6084 [Core] Модуль=C:\Windows\system32\RPCRT4.dll Версия=6.1.7600.16385 (win7_rtm.090713-1255) (6.1.7600.16385) Размер=653312 Хеш=6400774E903729ADD0A62A24A334EE56
16.04.12 11:57:01.343 I> Main|6084 [Core] Модуль=C:\Windows\SYSTEM32\sechost.dll Версия=6.1.7600.16385 (win7_rtm.090713-1255) (6.1.7600.16385) Размер=92160 Хеш=CFC97F07904067A1E5FAE195D534DA3A
16.04.12 11:57:01.419 I> Main|6084 [Core] Модуль=C:\Windows\system32\shell32.dll Версия=6.1.7601.17514 (win7sp1_rtm.101119-1850) (6.1.7601.17514) Размер=12872704 Хеш=358FC25391C6733EAF49DB480AFDFD8C
16.04.12 11:57:01.422 I> Main|6084 [Core] Модуль=C:\Windows\system32\SHLWAPI.dll Версия=6.1.7600.16385 (win7_rtm.090713-1255) (6.1.7600.16385) Размер=350208 Хеш=8CC3C111D653E96F3EA1590891491D71
16.04.12 11:57:01.423 I> Main|6084 [Core] Модуль=C:\Windows\system32\srvcli.dll Версия=6.1.7601.17514 (win7sp1_rtm.101119-1850) (6.1.7601.17514) Размер=90112 Хеш=5CCDCD40E732D54E0F7451AC66AC1C87
16.04.12 11:57:01.424 I> Main|6084 [Core] Модуль=C:\Windows\system32\SspiCli.dll Версия=6.1.7601.17725 (win7sp1_gdr.111116-1503) (6.1.7601.17725) Размер=100352 Хеш=4A054C853031616D161A84BECF281F47
16.04.12 11:57:01.427 I> Main|6084 [Core] Модуль=C:\Windows\System32\SYSFER.DLL Версия=12.1.1000.157 (12.1.1000.157) Размер=374704 Хеш=2F79E95D888CCA32F4B984C17B5D897E
16.04.12 11:57:01.434 I> Main|6084 [Core] Модуль=C:\Windows\system32\URLMON.DLL Версия=9.00.8112.16421 (WIN7_IE9_RTM.110308-0330) (9.00.8112.16421) Размер=1103360 Хеш=4C162B2A8E175F46DB41B21C77688221
16.04.12 11:57:01.439 I> Main|6084 [Core] Модуль=C:\Windows\system32\USER32.dll Версия=6.1.7601.17514 (win7sp1_rtm.101119-1850) (6.1.7601.17514) Размер=811520 Хеш=F1DD3ACAEE5E6B4BBC69BC6DF75CEF66
16.04.12 11:57:01.444 I> Main|6084 [Core] Модуль=C:\Windows\system32\USP10.dll Версия=1.0626.7601.17514 (win7sp1_rtm.101119-1850) (1.0626.7601.17514) Размер=626176 Хеш=804AAAFEBB3AD5F49334DD906BCB1DE5
16.04.12 11:57:01.446 I> Main|6084 [Core] Модуль=C:\Windows\system32\uxtheme.dll Версия=6.1.7600.16385 (win7_rtm.090713-1255) (6.1.7600.16385) Размер=249856 Хеш=63BFDF555DA2075A77D677829C3CCCD0
16.04.12 11:57:01.446 I> Main|6084 [Core] Модуль=C:\Windows\system32\version.dll Версия=6.1.7600.16385 (win7_rtm.090713-1255) (6.1.7600.16385) Размер=21504 Хеш=702254574E7E52052DE39408457B7149
16.04.12 11:57:01.454 I> Main|6084 [Core] Модуль=C:\Windows\system32\WININET.dll Версия=9.00.8112.16421 (WIN7_IE9_RTM.110308-0330) (9.00.8112.16421) Размер=1127424 Хеш=44465367256D1C72B58F5ABAA19E7016
16.04.12 11:57:01.455 I> Main|6084 [Core] Модуль=C:\Windows\system32\winmm.dll Версия=6.1.7600.16385 (win7_rtm.090713-1255) (6.1.7600.16385) Размер=194048 Хеш=D5AEFAD57C08349A4393D987DF7C715D
16.04.12 11:57:01.456 I> Main|6084 [Core] Модуль=C:\Windows\system32\WINNSI.DLL Версия=6.1.7600.16385 (win7_rtm.090713-1255) (6.1.7600.16385) Размер=16896 Хеш=CFF35B879D1618D42C86644C717BA947
16.04.12 11:57:01.457 I> Main|6084 [Core] Модуль=C:\Windows\System32\winrnr.dll Версия=6.1.7600.16385 (win7_rtm.090713-1255) (6.1.7600.16385) Размер=20992 Хеш=5DF5D8CFD9B9573FA3B2C89D9061A240
16.04.12 11:57:01.460 I> Main|6084 [Core] Модуль=C:\Windows\system32\winspool.drv Версия=6.1.7600.16385 (win7_rtm.090713-1255) (6.1.7600.16385) Размер=320000 Хеш=9E4B0E7472B4CEBA9E17F440B8CB0AB8
16.04.12 11:57:01.460 I> Main|6084 [Core] Модуль=C:\Windows\system32\wkscli.dll Версия=6.1.7601.17514 (win7sp1_rtm.101119-1850) (6.1.7601.17514) Размер=47104 Хеш=E5A4A1326A02F8E7B59E6C3270CE7202
16.04.12 11:57:01.462 I> Main|6084 [Core] Модуль=C:\Windows\system32\WS2_32.dll Версия=6.1.7600.16385 (win7_rtm.090713-1255) (6.1.7600.16385) Размер=206848 Хеш=7FF15A4F092CD4A96055BA69F903E3E9
16.04.12 11:57:01.463 I> Main|6084 [Core] Модуль=C:\Windows\system32\wshbth.dll Версия=6.1.7601.17514 (win7sp1_rtm.101119-1850) (6.1.7601.17514) Размер=36352 Хеш=AC122407B29378FF9646F03404AC7C54
16.04.12 11:57:01.464 I> Main|6084 [Core] Модуль=C:\Windows\system32\wsock32.dll Версия=6.1.7600.16385 (win7_rtm.090713-1255) (6.1.7600.16385) Размер=15360 Хеш=DF13A51A5C591887D2EC6AE64CEED0FA
16.04.12 11:57:01.474 I> Main|6084 [Core] Модуль=C:\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\comctl32.dll Версия=6.10 (win7_rtm.090713-1255) (6.1.7600.16385) Размер=1680896 Хеш=352B3DC62A0D259A82A052238425C872
16.04.12 11:57:01.478 I> Main|6084 [Core] Модуль=U:\bin\cmuibase.bpl Версия=2.0.0.76 (2.0) Размер=493568 Хеш=88C837F3D1A69C96503D93648D09E346
16.04.12 11:57:01.485 I> Main|6084 [Core] Модуль=U:\bin\core.bpl Версия=2.0.0.112 (2.0) Размер=1350656 Хеш=848463087A76461B57A3814A2D4B714D
16.04.12 11:57:01.487 I> Main|6084 [Core] Модуль=U:\bin\dbrtl100.bpl Версия=11.0.2902.10471 (11.0) Размер=295936 Хеш=DBDB4B33B1001AEC960FD4CF54AA5729
16.04.12 11:57:01.506 I> Main|6084 [Core] Модуль=U:\bin\objects.bpl Версия=2.0.0.58 (2.0) Размер=3245568 Хеш=7C1A04F3F6727E8624A2F27F77A86F41
16.04.12 11:57:01.509 I> Main|6084 [Core] Модуль=U:\bin\omaudio.bpl Версия=2.0.0.81 (2.0) Размер=337408 Хеш=E0DE54169C6C18EF7A56A74B5D56282C
16.04.12 11:57:01.516 I> Main|6084 [Core] Модуль=U:\bin\omnet.bpl Версия=2.0.0.74 (2.0) Размер=1124352 Хеш=F2F39AB1E07ABCFFD0CAE741F3C20D16
16.04.12 11:57:01.521 I> Main|6084 [Core] Модуль=U:\bin\rtl100.bpl Версия=11.0.2902.10471 (11.0) Размер=853504 Хеш=EE4751299FEBFAB77E689C60721EF218
16.04.12 11:57:01.522 I> Main|6084 [Core] Модуль=U:\bin\smcall.bpl Версия=2.0.0.140 (2.0) Размер=148992 Хеш=74F4D90C4C368D0E97FDB502062D5F6D
16.04.12 11:57:01.523 I> Main|6084 [Core] Модуль=U:\bin\smudpevt.bpl Версия=2.0.0.72 (2.0) Размер=77824 Хеш=C827DEAA340C06676891CD8FF9AC6F1A
16.04.12 11:57:01.524 I> Main|6084 [Core] Модуль=U:\bin\taxi.exe Версия=2.0.0.63 (2.0) Размер=28160 Хеш=4B74E043515BD1E08C7941FA4A7D2DCB
16.04.12 11:57:01.535 I> Main|6084 [Core] Модуль=U:\bin\vcl100.bpl Версия=11.0.2902.10471 (11.0) Размер=1874944 Хеш=AA2BAEE9C50AB6FED72DE7C8867DFF49
16.04.12 11:57:01.537 I> Main|6084 [Core] Модуль=U:\bin\vclactnband100.bpl Версия=11.0.2902.10471 (11.0) Размер=306688 Хеш=D50A5F298A1758FE7AB5CD4B58B73618
16.04.12 11:57:01.539 I> Main|6084 [Core] Модуль=U:\bin\vcldb100.bpl Версия=11.0.2902.10471 (11.0) Размер=274432 Хеш=3D7B16B8A4FE5F870F5DB686520A3B0C
16.04.12 11:57:01.543 I> Main|6084 [Core] Модуль=U:\bin\vcliex100.bpl Версия=11.0.2902.10471 (11.0) Размер=592896 Хеш=9233525B9C4A816546257C8BEC09F554
16.04.12 11:57:01.544 I> Main|6084 [Core] Модуль=U:\bin\vclimg100.bpl Версия=11.0.2902.10471 (11.0) Размер=119808 Хеш=F0CEAE65DAF074A42E1A02B185E0759A
16.04.12 11:57:01.545 I> Main|6084 [Core] Модуль=U:\bin\vcljpg100.bpl Версия=11.0.2902.10471 (11.0) Размер=97792 Хеш=341D1B2786F3E5FC4A4360A326656B37
16.04.12 11:57:01.546 I> Main|6084 [Core] Модуль=U:\bin\vclx100.bpl Версия=11.0.2902.10471 (11.0) Размер=198656 Хеш=F8294F14C9D7D9B5004D13A84ABD83C8
16.04.12 11:57:01.547 I> Main|6084 [Core] Окончание снятия дампа модулей.
16.04.12 11:57:01.547 I> Main|6084 [LoginStatusFormIface] Попытка #1: Соединение [По умолчанию] начало подключение ...
16.04.12 11:57:01.869 I> Main|6084 [LoginStatusFormIface] Соединение [По умолчанию] успешно подключено
16.04.12 11:57:01.869 I> Main|6084 [LoginStatusFormIface] Пользователь [Сервер Телефонии] начал аутентификацию ...
16.04.12 11:57:01.912 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало создания сессии ...
16.04.12 11:57:01.912 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Запрос создания сессии => INSERT INTO SESSIONS (SESSION_ID,APPLICATION_ID,ACCOUNT_ID,DATE_CREATE,DATE_CHANGE,PARAMS) VALUES ('643537622A4A8C1B447B54D28B6FABA4','DC69CA2ECF8F833444E29DCA8DFE0218','AFC88D99BDB9B49D44F617EE9B0A74F0','2012-04-16 11:57:01',CURRENT_TIMESTAMP,:PARAMS)
16.04.12 11:57:01.918 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Сессия создана успешно.
16.04.12 11:57:01.931 I> Main|6084 [LoginStatusFormIface] Пользователь [Сервер Телефонии] успешно аутентифицирован
16.04.12 11:57:01.931 I> Main|6084 [LoginStatusFormIface] Начата загрузка профиля ...
16.04.12 11:57:01.933 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало загрузки профиля ...
16.04.12 11:57:01.934 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Запрос загрузки профиля => SELECT P.PROFILE FROM PROFILES P WHERE P.APPLICATION_ID='DC69CA2ECF8F833444E29DCA8DFE0218' AND P.ACCOUNT_ID='AFC88D99BDB9B49D44F617EE9B0A74F0'
16.04.12 11:57:01.936 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Профиль загружен успешно.
16.04.12 11:57:01.939 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало обновления сессии ...
16.04.12 11:57:01.939 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Запрос обновления сессии => UPDATE SESSIONS SET DATE_CHANGE=CURRENT_TIMESTAMP, QUERY_TEXT=:QUERY_TEXT, DURATION=:DURATION WHERE SESSION_ID='643537622A4A8C1B447B54D28B6FABA4'
16.04.12 11:57:01.945 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Сессия обновлена успешно.
16.04.12 11:57:01.945 I> Main|6084 [LoginStatusFormIface] Загрузка профиля прошла успешно
16.04.12 11:57:01.945 I> Main|6084 [LoginStatusFormIface] Начата загрузка интерфейсов ...
16.04.12 11:57:01.947 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало загрузки интерфейсов ...
16.04.12 11:57:01.947 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Запрос загрузки интерфейсов => SELECT AI.INTERFACE_ID, AI.PRIORITY, AI.AUTO_RUN, I.NAME, I.DESCRIPTION, I."MODULE_NAME", I.MODULE_INTERFACE, I.INTERFACE_TYPE, S.SCRIPT_ID, S.ENGINE AS SCRIPT_ENGINE, S.PLACE AS SCRIPT_PLACE, R.REPORT_ID, R.ENGINE AS REPORT_ENGINE, R.PLACE AS REPORT_PLACE, D.DOCUMENT_ID, D.OLE_CLASS AS DOCUMENT_OLE_CLASS, D.PLACE AS DOCUMENT_PLACE FROM APPLICATION_INTERFACES AI JOIN INTERFACES I ON I.INTERFACE_ID=AI.INTERFACE_ID LEFT JOIN SCRIPTS S ON S.SCRIPT_ID=AI.INTERFACE_ID LEFT JOIN REPORTS R ON R.REPORT_ID=AI.INTERFACE_ID LEFT JOIN DOCUMENTS D ON D.DOCUMENT_ID=AI.INTERFACE_ID WHERE AI.APPLICATION_ID='DC69CA2ECF8F833444E29DCA8DFE0218' AND AI.ACCOUNT_ID IN ('AFC88D99BDB9B49D44F617EE9B0A74F0') ORDER BY AI.PRIORITY
16.04.12 11:57:01.955 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Интерфейсы загружены успешно.
16.04.12 11:57:01.956 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало обновления сессии ...
16.04.12 11:57:01.956 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Запрос обновления сессии => UPDATE SESSIONS SET DATE_CHANGE=CURRENT_TIMESTAMP, QUERY_TEXT=:QUERY_TEXT, DURATION=:DURATION WHERE SESSION_ID='643537622A4A8C1B447B54D28B6FABA4'
16.04.12 11:57:01.959 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Сессия обновлена успешно.
16.04.12 11:57:01.961 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало загрузки заданий ...
16.04.12 11:57:01.962 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Запрос загрузки заданий => SELECT TASK_ID, NAME, DESCRIPTION, INTERFACE_ID, ENABLED, DATE_BEGIN, OFFSET, DATE_END, SCHEDULE, PRIORITY, PROC_NAME, COMMAND_STRING, DAY_FREQUENCY, WEEK_FREQUENCY, MONDAY, TUESDAY, WEDNESDAY, THURSDAY, FRIDAY, SATURDAY, SUNDAY, MONTH_DAY, JANUARY, FEBRUARY, MARCH, APRIL, MAY, JUNE, JULY, AUGUST, SEPTEMBER, OCTOBER, NOVEMBER, DECEMBER, REPEAT_ENABLED, REPEAT_TYPE, REPEAT_VALUE, REPEAT_COUNT, DATE_EXECUTE, RESULT_STRING FROM TASKS WHERE APPLICATION_ID='DC69CA2ECF8F833444E29DCA8DFE0218' AND (ACCOUNT_ID IN ('AFC88D99BDB9B49D44F617EE9B0A74F0') OR ACCOUNT_ID IS NULL) ORDER BY DATE_BEGIN
16.04.12 11:57:01.966 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Задания загружены успешно.
16.04.12 11:57:01.966 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало обновления сессии ...
16.04.12 11:57:01.967 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Запрос обновления сессии => UPDATE SESSIONS SET DATE_CHANGE=CURRENT_TIMESTAMP, QUERY_TEXT=:QUERY_TEXT, DURATION=:DURATION WHERE SESSION_ID='643537622A4A8C1B447B54D28B6FABA4'
16.04.12 11:57:01.969 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Сессия обновлена успешно.
16.04.12 11:57:01.981 I> Main|6084 [LoginStatusFormIface] Загрузка интерфейсов прошла успешно
16.04.12 11:57:01.981 I> Main|6084 [LoginStatusFormIface] Запуск приложения ...
16.04.12 11:57:01.981 I> Main|6084 [CallServerModule] Запуск серверов ...
16.04.12 11:57:01.981 I> Main|6084 [DefaultCallServer] Запуск сервера ...
16.04.12 11:57:02.001 I> Main|6084 [EventCallServerHandlerModule] Загрузка модуля smcallevt.bpl началась ...
16.04.12 11:57:02.056 I> Main|6084 [EventCallServerHandlerModule] Загрузка модуля smcallevt.bpl прошла успешно.
16.04.12 11:57:02.097 I> Main|6084 [EventCallServerHandlerModule] Инициализация модуля smcallevt.bpl прошла успешно.
16.04.12 11:57:02.119 I> Main|6084 [SipCallServerHandlerModule] Загрузка модуля smcallsip.bpl началась ...
16.04.12 11:57:02.181 I> Main|6084 [SipCallServerHandlerModule] Загрузка модуля smcallsip.bpl прошла успешно.
16.04.12 11:57:02.224 I> Main|6084 [SipCallServerHandlerModule] Инициализация модуля smcallsip.bpl прошла успешно.
16.04.12 11:57:02.224 I> Main|6084 [Rostel2CallServerHandlerSip] Подключение обработчика ...
16.04.12 11:57:02.225 I> Main|6084 [Rostel2CallServerHandlerSip] Отправлены данные на 195.112.242.242:5060 => REGISTER sip:195.112.242.242 SIP/2.0
Via: SIP/2.0/UDP 192.168.1.3:11000;rport;branch=z9hG4bKE6E5D970
From: <sip:2231003@195.112.242.242>;tag=6E0E3A9C
To: <sip:2231003@195.112.242.242>
Call-ID: CF93065852DDB23347D2D757A3E07B33
CSeq: 1 REGISTER
Contact: <sip:2231003@192.168.1.3>;expires=60;q=0.9
User-Agent: Call Client
Allow: INVITE, ACK, BYE, CANCEL
Max-Forwards: 70
Expires: 60
Content-Length: 0
16.04.12 11:57:02.239 I> Main|6084 [Rostel2CallServerHandlerSip] Подключение обработчика прошел успешно.
16.04.12 11:57:02.262 I> Main|6084 [DefaultCallServer] Запуск сервера прошел успешно.
16.04.12 11:57:02.262 I> Main|6084 [CallServerModule] Запуск серверов прошел успешно.
16.04.12 11:57:02.262 I> Main|6084 [EventServerModule] Запуск серверов ...
16.04.12 11:57:02.262 I> Main|6084 [DefaultUdpEventServer] Запуск сервера ...
16.04.12 11:57:02.343 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало обновления сессии ...
16.04.12 11:57:02.344 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Запрос обновления сессии => UPDATE SESSIONS SET DATE_CHANGE=CURRENT_TIMESTAMP, PARAMS=:PARAMS, QUERY_TEXT=:QUERY_TEXT, DURATION=:DURATION WHERE SESSION_ID='643537622A4A8C1B447B54D28B6FABA4' 
16.04.12 11:57:02.346 I> Main|6084 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Сессия обновлена успешно.
16.04.12 11:57:02.360 I> Main|6084 [DefaultUdpEventServer] Запуск сервера прошел успешно.
16.04.12 11:57:02.360 I> Main|6084 [EventServerModule] Запуск серверов прошел успешно.
16.04.12 11:57:02.374 I> SipReceive|2852 [Rostel2CallServerHandlerSip] Получены данные от 195.112.242.242:5060 => SIP/2.0 401 Unauthorized
Via: SIP/2.0/UDP 192.168.1.3:11000;branch=z9hG4bKE6E5D970;rport=11000
From: <sip:2231003@195.112.242.242>;tag=6E0E3A9C
To: <sip:2231003@195.112.242.242>;tag=SDmin2799-gpvjy8ekld
Call-ID: CF93065852DDB23347D2D757A3E07B33
CSeq: 1 REGISTER
Contact: <sip:2231003-a-l89pofu41cvcd+uoig8aic7trgc@195.112.242.242:5060>;q=0.9;expires=300
Expires: 300
WWW-Authenticate: Digest realm="10.25.60.4",nonce="4f8b97c071bf65601b9314efbdd40dd15228d9a7",opaque="9e79d962ed63b1d666bb5274b771018a",qop="auth"
Content-Length: 0
16.04.12 11:57:02.402 I> SipReceive|2852 [Rostel2CallServerHandlerSip] Отправлены данные на 195.112.242.242:5060 => REGISTER sip:195.112.242.242 SIP/2.0
Via: SIP/2.0/UDP 192.168.1.3:11000;rport;branch=z9hG4bKE6E5D970
From: <sip:2231003@195.112.242.242>;tag=6E0E3A9C
To: <sip:2231003@195.112.242.242>
Call-ID: CF93065852DDB23347D2D757A3E07B33
CSeq: 2 REGISTER
Contact: <sip:2231003@192.168.1.3>;expires=60;q=0.9
User-Agent: Call Client
Allow: INVITE, ACK, BYE, CANCEL
Max-Forwards: 70
Expires: 60
Content-Length: 0
Authorization: Digest username="2231003",realm="10.25.60.4",nonce="4f8b97c071bf65601b9314efbdd40dd15228d9a7",uri="sip:195.112.242.242",response="e4667e596c8dbbc749c31248a534d01f",qop="auth",cnonce="9e79d962ed63b1d666bb5274b771018a",nc=00000001,opaque="9e79d962ed63b1d666bb5274b771018a",algorithm=MD5
16.04.12 11:57:02.484 I> SipReceive|4820 [Rostel2CallServerHandlerSip] Получены данные от 195.112.242.242:5060 => SIP/2.0 200 OK
Via: SIP/2.0/UDP 192.168.1.3:11000;branch=z9hG4bKE6E5D970;rport=11000
From: <sip:2231003@195.112.242.242>;tag=6E0E3A9C
To: <sip:2231003@195.112.242.242>;tag=SDmin2799-txvn5gy7ic
Call-ID: CF93065852DDB23347D2D757A3E07B33
CSeq: 2 REGISTER
Contact: <sip:2231003@192.168.1.3:11000>;expires=300;q=0.9
Content-Length: 0
16.04.12 11:57:02.544 I> Main|6084 [Core] Начало снятия дампа модулей ...
16.04.12 11:57:02.616 I> Main|6084 [Core] Модуль=C:\Program Files\Firebird\Firebird_2_5\bin\fbclient.dll Версия=WI-V2.5.1.26351 (2.5.1.26351) Размер=548864 Хеш=BBC0CBBB8F41EA6D3FE27F411B7B1DE0
16.04.12 11:57:02.619 I> Main|6084 [Core] Модуль=C:\Windows\system32\ac3acm.acm Версия=1, 9, 0, 0 (1, 9, 0, 0) Размер=151552 Хеш=A269ED7ECD8971D29F45C02CB9F7DEED
16.04.12 11:57:02.623 I> Main|6084 [Core] Модуль=C:\Windows\system32\advapi32.dll Версия=6.1.7600.16385 (win7_rtm.090713-1255) (6.1.7600.16385) Размер=640512 Хеш=95E2376B3323F062EB562B8586D0F14A
16.04.12 11:57:02.627 I> Main|6084 [Core] Модуль=C:\Windows\system32\comdlg32.dll Версия=6.1.7600.16385 (win7_rtm.090713-1255) (6.1.7600.16385) Размер=485888 Хеш=D1DE1EAFDE97BE41CF6585027FF3E732
16.04.12 11:57:02.628 I> Main|6084 [Core] Модуль=C:\Windows\system32\credssp.dll Версия=6.1.7601.17514 (win7sp1_rtm.101119-1850) (6.1.7601.17514) Размер=17408 Хеш=4E5FE39C1076D115EC8BFCFE14D75B80
